listing_id,suburb,property_type,bedrooms,floor_size_m2,list_date,sold_date,list_price,sold_price,status
L105415,Lynnwood,Apartment,2.0,74.0,2024-02-23,2024-06-03,R 1 386 000,R 1 311 000.00,Sold
L103228,Centurion,Apartment,1.0,99.0,2026-04-07,2026-04-25,R 2 266 000.00,R 2 036 000,Sold
L105447,Menlo Park,House,5.0,307.0,2025-01-13,2025-02-27,"R5,379,000",R 5 253 000.00,Sold
L102853,Menlo Park,Apartment,1.0,61.0,2026-03-28,2026-07-26,R 1 477 000.00,R 1 477 000.00,Sold
L102912,Faerie Glen,Apartment,1.0,80.0,2024-07-29,2024-08-30,1495000,R 1 465 000.00,Sold
L101865,  bryanston ,House,6.0,415.0,2024-07-29,2024-09-16,R 12 184 000,11878000,Sold
L104612,Centurion,Apartment,2.0,168.0,2025-08-25,2025-09-25,3226000,R 3 158 000.00,Sold
L101857,Brooklyn,House,4.0,255.0,2023-04-04,2023-05-12,"R4,856,000",R 4 650 000.00,Sold
L102645,Bryanston,House,5.0,381.0,2025-08-03,2025-10-07,13480000,R 12 697 000,Sold
L102243,Brooklyn,House,2.0,203.0,2024-10-18,2024-11-30,R 5 145 000.00,"R5,080,000",Sold
L102336,Bryanston,Apartment,1.0,67.0,2023-04-08,2023-05-27,1493000,1477000,Sold
L100950,Faerie Glen,Apartment,1.0,84.0,2024-03-28,2024-04-11,1422000,1373000,Sold
L103068,Centurion,Apartment,1.0,155.0,2023-05-09,2023-05-26,2757000,2678000,Sold
L101120,Centurion,House,4.0,289.0,2024-09-07,2024-10-03,6186000,"R6,084,000",Sold
L102597,Lynnwood,Apartment,1.0,78.0,2024-09-16,2024-10-11,R 1 799 000.00,R 1 756 000,Sold
L102204,Menlo Pk,House,6.0,491.0,2026-01-05,2026-02-01,R 13 633 000,R 13 107 000.00,Sold
L100419,Sandton,Apartment,1.0,62.0,2023-06-30,2023-07-24,"R2,166,000",1977000,Sold
L100922,Irene,House,2.0,150.0,2025-07-18,2025-09-24,2956000,R 2 782 000,Sold
L101254,Waterkloof Ridge,House,6.0,479.0,2025-08-05,2025-08-19,R 15 574 000,R 14 880 000,Sold
L100477,Irene,House,4.0,274.0,2026-03-24,2026-04-18,R 6 353 000.00,R 6 246 000.00,Sold
L102035,Rooihuiskraal,Apartment,1.0,77.0,2024-06-29,2024-09-04,R 1 206 000.00,R 1 145 000,Sold
L101202,Bryanston,House,6.0,397.0,2026-03-05,2026-03-24,11371000,"R10,859,000",Sold
L102626,IRENE,House,5.0,365.0,2024-12-25,2025-01-03,6430000,"R6,344,000",Sold
L105885,Waterkloof,House,3.0,267.0,2025-02-27,,"R7,071,000",,Withdrawn
L101970,Menlo Park,Apartment,2.0,94.0,2024-02-09,2024-03-02,R 1 661 000.00,"R1,638,000",Sold
L103110,Brooklyn,Townhouse,3.0,141.0,2025-11-15,2025-12-21,R 3 630 000.00,3630000,Sold
L104018,Waterkloof,House,4.0,180.0,2024-04-21,2024-05-23,R 4 891 000.00,4687000,Sold
L102151,Waterkloof,House,2.0,142.0,2025-11-19,2025-12-16,3454000,R 3 454 000,Sold
L103687,Sandton,Apartment,1.0,100.0,2025-01-12,2025-02-28,3414000,"R3,248,000",Sold
L104916,Centurion,House,3.0,239.0,2026-01-05,2026-03-04,4496000,4386000,Sold
L101997,Menlo Park,House,4.0,218.0,2025-10-17,2025-12-09,R 5 331 000.00,4852000,Sold
L104033,Faerie Glen,House,6.0,431.0,2024-04-03,,R 7 153 000,,Withdrawn
L103917,Faerie Glen,House,6.0,517.0,2025-07-02,2025-09-26,8752000,R 8 197 000.00,Sold
L103054,Irene,Apartment,2.0,82.0,2024-09-04,2024-10-16,"R1,476,000","R1,381,000",Sold
L101248,Bryanston,Apartment,1.0,67.0,2024-01-03,2024-03-04,"R1,709,000",1709000,Sold
L102192,Centurion,House,4.0,361.0,2023-06-20,2023-07-15,R 6 766 000.00,6766000,Sold
L102712,Brooklyn,Apartment,1.0,69.0,2024-02-17,2024-03-08,"R1,718,000",R 1 594 000.00,Sold
L100992,Rooihuiskraal,Townhouse,2.0,115.0,2023-03-18,2023-06-13,1320000,R 1 194 000.00,Sold
L102190,Waterkloof Ridge,Apartment,1.0,134.0,2024-07-12,2024-07-20,4327000,R 4 292 000.00,Sold
L104670,Groenkloof,House,3.0,249.0,2024-06-13,2024-06-27,5898000,R 5 898 000,Sold
L103762,Waterkloof,Apartment,1.0,50.0,2025-10-21,2025-11-11,1233000,1233000,Sold
L103597,Bryanston,House,2.0,158.0,2023-07-29,2023-08-25,R 3 598 000.00,R 3 598 000.00,Sold
L104711,Brooklyn,House,3.0,209.0,2025-08-01,2025-08-21,R 5 606 000,R 5 606 000,Sold
L101318,Centurion,House,4.0,265.0,2024-04-24,2024-06-14,R 5 867 000.00,5867000,Sold
L101863,Faerie Glen,House,6.0,351.0,2024-11-27,2024-12-31,"R5,843,000",R 5 554 000.00,Sold
L102343,Brooklyn,House,3.0,223.0,2023-07-18,2023-07-26,R 4 767 000,R 4 767 000.00,Sold
L102449,Irene,Apartment,2.0,69.0,2024-12-08,,"R1,236,000",,Withdrawn
L102136,Menlo Park,Apartment,1.0,114.0,2023-06-19,2023-08-03,R 2 148 000.00,2124000,Sold
L101065,Sandton,Apartment,1.0,70.0,2024-04-01,2024-05-21,R 2 185 000,2172000,Sold
L103316,CENTURION,Townhouse,3.0,273.0,2026-03-16,2026-04-08,R 4 577 000,R 4 437 000.00,Sold
L104227,Groenkloof,House,4.0,272.0,2023-09-25,2023-11-03,R 6 538 000.00,"R6,404,000",Sold
L102621,Sandton,Apartment,2.0,130.0,2024-11-27,2024-12-28,"R4,437,000",4248000,Sold
L100077,Centurion,House,3.0,163.0,2025-05-27,2025-07-18,R 2 745 000,"R2,745,000",Sold
L102898,Irene,House,3.0,217.0,2024-05-19,2024-06-18,"R3,873,000","R3,873,000",Sold
L104820,Centurion,Townhouse,4.0,225.0,2023-03-05,2023-04-22,R 4 044 000,"R4,044,000",Sold
L101314,Waterkloof,House,1.0,187.0,2023-05-18,2023-07-09,R 4 457 000,R 4 315 000.00,Sold
L105331,Centurion,Townhouse,1.0,173.0,2024-08-09,2024-09-14,"R3,079,000",R 3 079 000.00,Sold
L100872,Sandton,House,4.0,287.0,2026-02-26,2026-04-24,"R12,468,000",R 12 145 000,Sold
L103850,Lynnwood,House,4.0,264.0,2023-01-15,2023-01-25,R 5 831 000,R 5 831 000.00,Sold
L105850,Sandton,House,6.0,409.0,2023-01-06,2023-02-21,R 9 633 000,9337000,Sold
L102965,Faerie Glen Ext,House,3.0,258.0,2023-11-17,2024-01-25,"R3,385,000","R3,385,000",Sold
L103391,Centurion,Apartment,1.0,150.0,2024-02-07,2024-04-29,"R2,358,000","R2,358,000",Sold
L102560,Irene,House,,172.0,2023-12-25,2024-02-14,R 2 975 000.00,R 2 975 000.00,Sold
L105993,Sandton,House,5.0,347.0,2024-12-05,2024-12-10,10913000,"R10,303,000",Sold
L102635,Lynnwood,House,3.0,166.0,2024-02-08,2024-03-06,"R3,255,000","R3,253,000",Sold
L103530,Waterkloof,House,2.0,220.0,2024-03-31,2024-05-07,R 6 678 000,R 6 480 000,Sold
L100375,Waterkloof Rdg,House,6.0,415.0,2023-07-31,2023-09-30,"R10,523,000",R 10 444 000.00,Sold
L101908,Rooihuiskraal,House,2.0,176.0,2023-09-27,2023-10-18,R 2 307 000,"R2,221,000",Sold
L104429,Waterkloof,Apartment,1.0,58.0,2024-01-29,2024-03-14,"R1,258,000",R 1 228 000,Sold
L105282,Sandton,House,3.0,213.0,2023-05-09,2023-05-20,"R6,990,000",R 6 909 000.00,Sold
L105340,Menlo Park,Apartment,1.0,95.0,2023-05-03,2023-05-24,R 2 343 000.00,2314000,Sold
L104027,Centurion,House,4.0,222.0,2026-03-06,2026-04-06,4686000,4412000,Sold
L101604,Brooklyn,Townhouse,2.0,117.0,2024-10-06,2024-12-14,"R2,668,000",R 2 668 000.00,Sold
L101118,Brooklyn,House,5.0,356.0,2024-07-28,2024-08-16,"R7,515,000",R 7 257 000.00,Sold
L103677,Irene,Apartment,,64.0,2024-09-06,2024-09-27,1000000,R 1 000 000,Sold
L103490,Irene,House,3.0,252.0,2025-07-28,2025-10-01,R 5 160 000,R 5 028 000.00,Sold
L105950,Menlo Park,Apartment,2.0,116.0,2024-05-28,2024-06-16,R 2 617 000.00,2518000,Sold
L102958,Brooklyn,House,4.0,331.0,2023-07-19,2023-08-13,R 6 360 000,6229000,Sold
L101994,Lynnwood,House,3.0,201.0,2023-10-12,2023-11-23,4569000,R 4 461 000.00,Sold
L103143,Waterkloof,Apartment,1.0,57.0,2023-03-18,2023-05-17,R 1 259 000,"R1,217,000",Sold
L105306,Sandton,House,3.0,237.0,2025-10-24,2025-12-03,R 8 727 000.00,R 8 475 000.00,Sold
L102376,Bryanston,Apartment,2.0,54.0,2025-01-15,2025-02-19,"R1,358,000","R1,345,000",Sold
L101342,Faerie Glen,Apartment,1.0,91.0,2024-09-15,2024-10-22,"R1,485,000","R1,388,000",Sold
L100320,Sandton,House,3.0,196.0,2023-02-07,2023-03-21,4732000,R 4 732 000.00,Sold
L101619,WATERKLOOF,Apartment,2.0,100.0,2023-12-22,2024-02-09,R 2 310 000.00,R 2 201 000.00,Sold
L103713,Rooihuiskraal,Apartment,1.0,66.0,2026-01-14,,975000,,Withdrawn
L102060,Sandton,Apartment,1.0,84.0,2024-05-05,2024-05-25,R 2 511 000,"R2,397,000",Sold
L102219,  menlo park ,Apartment,3.0,129.0,2023-06-04,2023-06-29,"R2,423,000",R 2 337 000.00,Sold
L101673,Waterkloof Ridge,House,1.0,166.0,2026-02-08,2026-02-13,R 4 608 000.00,4423000,Sold
L100260,Waterkloof  Ridge,Townhouse,3.0,161.0,2023-02-08,2023-04-21,4225000,"R3,994,000",Sold
L105394,LYNNWOOD,Apartment,2.0,76.0,2025-03-17,2025-05-17,R 1 992 000,1890000,Sold
L102039,Rooihuiskraal,Apartment,2.0,144.0,2023-09-05,2023-12-06,"R2,096,000",R 2 069 000,Sold
L104785,Bryanston,Apartment,1.0,121.0,2024-06-25,2024-07-05,R 3 332 000,R 3 254 000.00,Sold
L100901,Brooklyn,House,,184.0,2023-12-05,2024-02-11,R 3 697 000.00,R 3 461 000,Sold
L103744,Waterkloof Ridge,Apartment,1.0,102.0,2024-07-17,2024-09-03,R 2 623 000.00,R 2 623 000.00,Sold
L102026,Bryanston,House,4.0,281.0,2024-02-02,2024-02-26,R 7 956 000,"R7,671,000",Sold
L104234,Waterkloof,Apartment,1.0,,2024-10-18,2024-11-04,"R1,503,000","R1,503,000",Sold
L101917,Centurion,House,2.0,207.0,2026-03-21,2026-04-05,R 4 842 000,4842000,Sold
L101828,Sandton,Apartment,1.0,,2025-03-29,2025-06-12,3641000,R 3 617 000,Sold
L101573,Bryanston,House,5.0,423.0,2025-05-13,2025-07-06,R 11 155 000.00,R 11 155 000,Sold
L104415,Rooihuiskraal,Townhouse,2.0,191.0,2026-03-19,2026-05-24,2953000,R 2 790 000,Sold
L104749,Waterkloof Ridge,House,4.0,295.0,2023-07-25,2023-08-27,"R8,297,000",R 8 098 000,Sold
L105360,Centurion,Apartment,2.0,,2024-12-12,2025-01-23,R 2 280 000.00,"R2,221,000",Sold
L104654,Lynnwood,House,5.0,,2024-02-01,2024-02-25,R 7 385 000.00,"R7,385,000",Sold
L104208,Lynnwood,House,4.0,197.0,2024-09-05,2024-12-24,"R4,503,000",R 4 272 000,Sold
L104627,Menlo Park,House,4.0,238.0,2024-08-09,2024-09-13,R 5 175 000,4907000,Sold
L100224,Brooklyn,House,3.0,235.0,2025-04-21,,R 5 640 000.00,,Withdrawn
L100723,Sandton,House,2.0,229.0,2024-10-07,2024-12-23,8407000,"R8,407,000",Sold
L105483,Menlo Park,Apartment,1.0,57.0,2024-09-08,2024-11-04,"R1,066,000",1054000,Sold
L101141,Rooihuiskraal,Apartment,2.0,129.0,2025-04-05,,R 1 892 000.00,,Withdrawn
L102762,Waterkloof Ridge,House,6.0,354.0,2024-02-27,2024-05-02,R 11 490 000.00,R 11 490 000.00,Sold
L100846,Lynnwood,House,4.0,311.0,2023-05-19,2023-06-04,"R7,058,000",R 6 875 000,Sold
L104289,Irene,House,4.0,315.0,2024-11-22,,R 5 853 000.00,,Withdrawn
L105042,Menlo Park,Apartment,2.0,95.0,2023-12-29,2024-01-11,1758000,R 1 758 000,Sold
L102551,Faerie Glen,Apartment,2.0,108.0,2026-02-25,2026-03-24,R 2 147 000.00,"R2,036,000",Sold
L102928,Menlo Park,House,6.0,333.0,2023-12-14,2024-01-22,7936000,"R7,526,000",Sold
L100117,Centurion,House,3.0,206.0,2024-04-17,2024-06-03,R 3 550 000,R 3 476 000.00,Sold
L100645,Bryanston,House,,202.0,2023-05-07,2023-06-04,R 5 989 000.00,"R5,889,000",Sold
L100003,Centurion,House,2.0,156.0,2024-03-05,2024-03-09,"R3,005,000",2888000,Sold
L104170,Sandton,House,6.0,325.0,2024-05-05,2024-05-30,R 9 048 000.00,8391000,Sold
L100467,Sandton,Apartment,1.0,85.0,2023-04-01,2023-04-19,R 1 889 000.00,R 1 788 000,Sold
L100005,Sandton,House,3.0,168.0,2023-04-02,2023-06-06,4660000,"R4,301,000",Sold
L100919,Faerie Glen,Apartment,1.0,85.0,2023-06-11,2023-08-09,"R1,378,000","R1,315,000",Sold
L102595,Sandton,Apartment,2.0,127.0,2023-10-05,2023-11-22,R 4 097 000,3886000,Sold
L104324,Groenkloof,House,6.0,497.0,2025-02-25,2025-03-11,"R10,070,000",R 9 805 000,Sold
L101063,Irene,House,3.0,213.0,2024-11-10,2024-11-22,"R4,151,000",4018000,Sold
L102590,Rooihuiskraal,House,5.0,341.0,2026-02-08,2026-03-16,R 4 910 000,R 4 891 000,Sold
L100242,Brooklyn,House,3.0,210.0,2024-10-14,2024-10-22,"R4,842,000",4572000,Sold
L105313,Centurion,House,6.0,326.0,2026-04-22,,R 7 300 000,,Withdrawn
L101160,Waterkloof,Apartment,1.0,67.0,2026-04-13,2026-05-30,1689000,R 1 655 000,Sold
L102870,Irene,House,6.0,313.0,2023-07-17,2023-08-15,"R5,166,000",5132000,Sold
L103735,Sandton,Apartment,1.0,70.0,2025-10-02,2025-12-26,R 2 418 000.00,"R2,327,000",Sold
L102397,GROENKLOOF,Apartment,1.0,144.0,2023-01-13,2023-01-26,"R2,354,000",R 2 187 000,Sold
L103517,Groenkloof,House,6.0,313.0,2023-08-23,2023-09-05,6995000,6995000,Sold
L103421,Menlo Park,House,4.0,252.0,2023-09-02,,R 5 754 000.00,,Withdrawn
L102563,Faerie Glen,House,3.0,195.0,2023-01-05,2023-03-29,R 2 840 000.00,2621000,Sold
L101605,Brooklyn,Townhouse,3.0,322.0,2023-05-06,2023-06-20,R 7 352 000,R 7 313 000.00,Sold
L105897,Bryanston,House,3.0,224.0,2025-09-14,2025-10-12,R 6 922 000,"R6,922,000",Sold
L102324,Brooklyn,Apartment,1.0,70.0,2024-04-13,2024-05-20,1541000,1541000,Sold
L102709,Centurion,House,6.0,395.0,2025-09-03,2023-01-01,"R9,080,000",R 9 080 000,Sold
L105366,Lynnwood,House,4.0,345.0,2024-07-22,2024-09-10,7093000,R 6 826 000,Sold
L101312,Irene,House,6.0,435.0,2023-07-27,2023-08-11,8532000,R 8 276 000,Sold
L103448,Menlo Park,House,6.0,459.0,2023-05-01,,R 8 954 000.00,,Withdrawn
L103812,Irene,Apartment,2.0,117.0,2025-12-13,2026-01-15,R 2 344 000,2344000,Sold
L105687,Groenkloof,House,5.0,356.0,2025-01-18,2025-03-16,7124000,R 6 762 000.00,Sold
L102362,Lynnwood,House,5.0,311.0,2023-07-14,2023-07-28,R 6 200 000,R 6 044 000,Sold
L101975,Groenkloof,Townhouse,1.0,93.0,2023-02-11,2023-03-17,"R1,411,000","R1,348,000",Sold
L103514,Sandton,House,3.0,171.0,2024-04-23,2024-05-19,R 6 266 000.00,R 6 266 000,Sold
L101761,Groenkloof,Townhouse,2.0,200.0,2023-05-07,2023-07-18,"R3,383,000",R 3 210 000,Sold
L102739,Irene,Apartment,3.0,197.0,2025-02-09,2025-02-23,R 3 386 000,R 3 288 000.00,Sold
L105695,Brooklyn,Apartment,2.0,91.0,2024-06-19,2024-07-04,1738000,R 1 652 000.00,Sold
L102472,Centurion,House,6.0,413.0,2025-03-21,2025-05-28,"R9,458,000",8955000,Sold
L104007,Groenkloof,Townhouse,2.0,111.0,2023-10-22,2024-01-05,R 2 333 000,R 2 333 000,Sold
L104718,Faerie Glen,House,3.0,193.0,2024-02-26,2024-04-19,R 2 628 000,2475000,Sold
L101493,Rooihuiskraal,House,2.0,148.0,2025-10-30,2025-12-15,"R2,093,000",R 2 054 000.00,Sold
L104206,Groenkloof,House,6.0,416.0,2024-12-25,2025-02-13,R 11 117 000,R 10 631 000,Sold
L102158,Lynnwood,House,4.0,,2026-01-23,2026-03-04,R 6 124 000.00,R 6 124 000.00,Sold
L101169,Waterkloof Ridge,House,2.0,175.0,2025-02-12,2025-04-20,5365000,"R5,300,000",Sold
L105520,Lynnwood,House,3.0,180.0,2025-12-27,2026-04-17,R 4 007 000,3529000,Sold
L100232,  sandton ,Apartment,3.0,109.0,2023-05-16,2023-06-11,R 2 776 000.00,2500000,Sold
L100066,Faerie Glen,House,2.0,138.0,2023-06-16,2023-09-20,"R2,495,000",2495000,Sold
L101603,Bryanston,Apartment,1.0,119.0,2025-03-06,2025-03-21,3317000,"R3,226,000",Sold
L103283,Waterkloof Ridge,House,4.0,328.0,2025-06-16,2025-08-14,9924000,R 9 594 000.00,Sold
L103596,Bryanston,House,4.0,202.0,2025-02-08,2025-05-09,5818000,R 5 651 000,Sold
L104632,Menlo Park,Townhouse,2.0,156.0,2023-12-15,2024-01-29,3309000,"R3,218,000",Sold
L100125,Faerie Glen,House,3.0,271.0,2025-04-30,2025-05-22,5264000,"R5,131,000",Sold
L101296,Waterkloof Ridge,Apartment,2.0,81.0,2023-03-02,2023-05-05,2305000,R 2 305 000.00,Sold
L101976,Lynnwood,Apartment,1.0,81.0,2023-08-16,2023-08-28,R 1 459 000,1412000,Sold
L105521,Brooklyn,House,4.0,230.0,2024-04-03,2024-05-03,R 4 937 000,R 4 928 000.00,Sold
L105478,Irene,Apartment,2.0,117.0,2024-11-17,2024-12-26,R 2 428 000,2327000,Sold
L102075,Faerie Glen,House,6.0,421.0,2025-01-25,2025-04-25,7483000,7080000,Sold
L104580,Centurion,Apartment,1.0,72.0,2024-05-22,2024-07-13,R 1 117 000,R 1 095 000.00,Sold
L103086,Groenkloof,House,5.0,336.0,2023-07-05,2023-08-06,R 7 563 000,7563000,Sold
L105296,Sandton,Apartment,1.0,70.0,2024-03-12,2024-05-10,R 1 900 000.00,1818000,Sold
L103345,Centurion,Apartment,1.0,91.0,2023-09-11,2023-10-15,"R1,468,000",R 1 467 000.00,Sold
L105458,Groenkloof,Townhouse,2.0,,2023-02-25,2023-03-25,R 2 406 000.00,"R2,337,000",Sold
L102797,Menlo Park,Apartment,1.0,79.0,2025-01-11,2025-01-22,1532000,"R1,516,000",Sold
L100918,Brooklyn,House,3.0,264.0,2025-01-01,2025-01-12,R 5 307 000,R 5 305 000,Sold
L101646,Brooklyn,House,3.0,188.0,2025-02-10,2025-02-18,"R3,880,000",R 3 783 000,Sold
L105122,Lynnwood,Apartment,1.0,128.0,2025-04-26,2025-05-23,R 2 550 000.00,2420000,Sold
L105126,Lynnwood,House,5.0,309.0,2023-01-24,2023-03-26,R 5 125 000.00,R 4 925 000,Sold
L104978,Bryanston,House,3.0,214.0,2025-08-24,2025-10-23,R 6 051 000,5805000,Sold
L104621,Sandton,House,4.0,246.0,2023-02-12,2023-04-22,R 6 992 000.00,"R6,475,000",Sold
L100364,Centurion,Apartment,1.0,97.0,2025-03-06,2025-04-06,1891000,R 1 847 000.00,Sold
L103287,Lynnwood,Apartment,1.0,67.0,2023-06-30,2023-08-19,R 1 173 000.00,R 1 056 000.00,Sold
L102125,Menlo Park,House,3.0,238.0,2024-12-19,,"R5,075,000",,Withdrawn
L104123,Menlo Park,House,2.0,120.0,2023-09-08,2023-10-04,2701000,2615000,Sold
L104569,Irene,Townhouse,3.0,189.0,2024-10-08,2024-11-06,"R3,974,000",R 3 949 000,Sold
L100525,Menlo Park,Townhouse,3.0,139.0,2024-07-11,2024-07-24,R 3 252 000,R 3 154 000.00,Sold
L104821,Brooklyn,House,,172.0,2024-02-28,2024-03-30,"R3,892,000","R3,732,000",Sold
L100055,Rooihuiskraal,House,6.0,448.0,2024-08-02,2024-09-25,"R7,107,000",R 6 791 000.00,Sold
L100638,Rooihuiskraal,Apartment,2.0,96.0,2025-01-22,2025-03-10,1720000,1719000,Sold
L100302,Faerie Glen,House,4.0,167.0,2024-06-27,2024-08-17,2772000,2648000,Sold
L102766,Lynnwood,Apartment,1.0,102.0,2025-05-07,2025-06-22,R 2 178 000,R 2 014 000,Sold
L101276,Groenkloof,House,2.0,112.0,2025-05-26,2025-06-19,3215000,3213000,Sold
L104720,Lynnwood,House,4.0,231.0,2025-02-02,2025-03-31,R 5 681 000.00,R 5 142 000,Sold
L102055,Lynnwood,Apartment,1.0,58.0,2024-07-28,2024-09-14,"R1,176,000",1176000,Sold
L105145,Bryanston,Apartment,1.0,77.0,2023-10-20,2023-11-13,1736000,R 1 692 000.00,Sold
L104432,Bryanston,House,2.0,193.0,2024-11-10,,R 5 579 000,,Withdrawn
L103644,Waterkloof,Apartment,1.0,87.0,2025-04-03,2025-05-17,"R2,178,000","R2,116,000",Sold
L104143,Menlo Park,House,2.0,202.0,2025-04-18,,"R5,210,000",,Withdrawn
L102878,FAERIE GLEN,House,3.0,281.0,2025-04-01,2025-07-03,5928000,R 5 928 000.00,Sold
L104202,Waterkloof Ridge,House,4.0,322.0,2024-08-07,2024-09-11,R 9 201 000,R 9 089 000.00,Sold
L105175,  waterkloof ,House,4.0,331.0,2023-12-14,2024-01-28,R 7 654 000,"R7,387,000",Sold
L102286,Bryanston,House,,478.0,2025-04-12,2025-04-27,R 13 893 000.00,"R13,766,000",Sold
L102261,Sandton,House,6.0,357.0,2025-03-05,2025-03-11,12374000,12148000,Sold
L105240,Waterkloof Ridge,Apartment,1.0,100.0,2023-08-08,2023-08-24,2446000,"R2,376,000",Sold
L102296,Centurion,Apartment,2.0,96.0,2025-04-30,2025-05-20,1895000,"R1,794,000",Sold
L101753,Bryanston,Apartment,1.0,108.0,2025-08-29,2025-11-04,"R4,106,000","R3,999,000",Sold
L105197,Menlo Park,House,2.0,136.0,2024-09-27,2024-10-08,3446000,3328000,Sold
L101968,Lynnwood,House,5.0,353.0,2026-04-24,2026-05-12,R 8 012 000.00,7269000,Sold
L105302,Centurion,Townhouse,3.0,185.0,2025-03-24,2025-05-12,"R3,618,000",R 3 549 000.00,Sold
L103117,Centurion,Apartment,1.0,100.0,2025-11-01,2025-12-05,R 1 807 000.00,"R1,747,000",Sold
L102393,Waterkloof,Apartment,1.0,72.0,2025-11-23,2026-01-05,R 1 927 000,R 1 801 000,Sold
L100523,Irene,House,6.0,382.0,2024-07-23,2024-08-25,"R8,762,000",R 8 272 000.00,Sold
L103900,Waterkloof Ridge,House,4.0,317.0,2023-09-18,,R 8 761 000.00,,Withdrawn
L105700,Bryanston,House,3.0,201.0,2025-10-25,2025-12-18,5384000,"R5,384,000",Sold
L104699,Rooihuiskraal,Apartment,,88.0,2025-11-13,2026-01-01,"R1,227,000","R1,225,000",Sold
L101699,Centurion,Apartment,1.0,58.0,2025-01-20,2025-03-02,1030000,1014000,Sold
L103122,Menlo Park,Apartment,1.0,102.0,2025-02-17,2025-04-07,2146000,R 2 131 000.00,Sold
L104156,Sandton,House,4.0,228.0,2025-05-15,2025-06-24,7347000,6867000,Sold
L101969,Faerie Glen Ext,House,5.0,332.0,2024-04-24,2024-05-12,6267000,R 6 267 000,Sold
L100671,Irene,House,6.0,395.0,2024-08-17,2024-09-06,R 10 217 000.00,9730000,Sold
L104188,  waterkloof ,House,1.0,111.0,2024-11-05,2024-12-25,2663000,"R2,508,000",Sold
L100666,Rooihuiskraal,Apartment,2.0,95.0,2023-07-07,2023-08-01,"R1,299,000",R 1 212 000,Sold
L105288,Brooklyn,House,3.0,293.0,2023-09-22,2023-10-13,6374000,"R6,129,000",Sold
L101887,Groenkloof,House,3.0,207.0,2025-10-04,2025-11-08,"R4,066,000",R 4 007 000,Sold
L103266,Groenkloof,House,4.0,276.0,2025-11-08,2025-11-18,R 6 142 000.00,"R5,962,000",Sold
L100280,Waterkloof,Apartment,1.0,127.0,2024-05-26,2024-07-05,"R3,629,000","R3,390,000",Sold
L101719,Bryanston,House,6.0,503.0,2024-11-20,2025-01-16,16332000,"R16,239,000",Sold
L102947,Rooihuiskraal,Apartment,1.0,118.0,2023-06-03,2023-06-08,R 1 390 000.00,1345000,Sold
L104455,Menlo Park,Apartment,1.0,72.0,2024-01-31,2024-03-18,R 1 313 000.00,R 1 313 000,Sold
L100899,Faerie Glen,Townhouse,1.0,111.0,2024-06-30,2024-09-04,"R1,628,000",R 1 563 000,Sold
L105928,Bryanston,Apartment,1.0,56.0,2024-02-11,2024-04-04,"R1,488,000",1454000,Sold
L100760,Centurion,House,2.0,120.0,2023-03-16,2023-03-28,"R2,019,000",1927000,Sold
L101906,Lynnwood,Apartment,1.0,103.0,2025-09-22,2025-10-16,R 2 254 000,"R2,164,000",Sold
L104042,Waterkloof Rdg,Apartment,1.0,71.0,2023-04-11,2023-05-08,R 1 907 000,R 1 876 000,Sold
L103823,Waterkloof,House,2.0,152.0,2023-01-17,2023-02-16,R 3 452 000,R 3 452 000,Sold
L104138,Centurion,House,4.0,195.0,2024-11-10,2024-12-15,R 3 422 000,R 3 416 000,Sold
L103818,Centurion,House,2.0,139.0,2025-07-12,2025-09-04,R 2 218 000.00,R 2 218 000,Sold
L104300,Lynnwood,House,3.0,193.0,2024-11-12,2024-12-07,"R4,978,000",R 4 854 000,Sold
L102593,Waterkloof Ridge,House,2.0,118.0,2024-06-12,2024-07-29,"R2,758,000",2676000,Sold
L104164,Centurion,House,3.0,208.0,2025-04-18,2025-06-25,R 4 348 000,R 4 143 000,Sold
L103031,Waterkloof,Townhouse,2.0,163.0,2025-10-30,2025-11-15,R 3 952 000.00,R 3 945 000,Sold
L103579,  waterkloof ,House,4.0,223.0,2025-02-02,,"R6,611,000",,Withdrawn
L102832,Lynnwood,House,4.0,300.0,2023-04-27,2023-05-24,7381000,R 7 022 000,Sold
L103472,Faerie Glen,House,3.0,237.0,2025-04-01,2025-04-22,"R4,648,000",4346000,Sold
L100137,Faerie Glen,House,4.0,261.0,2023-04-15,2023-05-28,R 3 807 000.00,3807000,Sold
L104892,Lynnwood,Apartment,2.0,102.0,2025-03-19,2025-04-14,1982000,R 1 982 000.00,Sold
L102180,ROOIHUISKRAAL,House,2.0,141.0,2024-11-01,2025-01-30,R 2 005 000,R 1 807 000,Sold
L102128,Waterkloof,Apartment,1.0,103.0,2026-02-23,2026-03-23,R 2 497 000.00,"R2,400,000",Sold
L103177,  menlo park ,House,5.0,356.0,2025-03-10,,8258000,,Withdrawn
L104854,Waterkloof,Townhouse,2.0,113.0,2024-08-05,2024-08-19,2807000,2791000,Sold
L104637,Centurion,Townhouse,2.0,184.0,2025-01-24,2025-03-28,R 3 144 000.00,"R3,115,000",Sold
L105115,Sandton,House,6.0,525.0,2025-10-17,2025-11-23,"R15,760,000",14595000,Sold
L105632,Lynnwood,House,3.0,174.0,2024-10-12,2024-12-03,"R2,959,000",R 2 847 000.00,Sold
L104261,Bryanston,Townhouse,6.0,363.0,2025-11-17,2025-11-27,R 11 009 000,"R11,009,000",Sold
