listing_id,suburb,property_type,bedrooms,floor_size_m2,list_date,sold_date,status,list_price_zar,sold_price_zar
L100560,Waterkloof,House,3,186.0,2025-09-15,2025-09-24,Sold,4313000.0,4295000.0
L105267,Bryanston,Apartment,1,97.0,2025-09-16,2025-09-24,Sold,2744000.0,2679000.0
L102964,Brooklyn,House,5,342.0,2025-09-16,2025-11-16,Sold,8403000.0,8403000.0
L102311,Waterkloof,House,,218.0,2025-09-16,2025-09-28,Sold,6015000.0,5852000.0
L104856,Lynnwood,Apartment,1,55.0,2025-09-16,2025-12-13,Sold,1303000.0,1279000.0
L103232,Faerie Glen,Apartment,1,87.0,2025-09-16,2025-10-13,Sold,1535000.0,1504000.0
L105620,Lynnwood,Apartment,1,102.0,2025-09-16,2025-10-21,Sold,2293000.0,2226000.0
L100070,Groenkloof,Townhouse,2,,2025-09-17,2025-10-15,Sold,3718000.0,3718000.0
L102910,Centurion,House,4,249.0,2025-09-17,2025-11-30,Sold,5164000.0,5109000.0
L105946,Waterkloof,House,3,260.0,2025-09-17,,Withdrawn,9080000.0,
L104089,Groenkloof,House,3,257.0,2025-09-17,,Withdrawn,5899000.0,
L105567,Groenkloof,Apartment,1,,2025-09-17,2025-11-27,Sold,1824000.0,1677000.0
L101910,Waterkloof,Townhouse,2,177.0,2025-09-17,2025-10-31,Sold,4592000.0,4416000.0
L102554,Brooklyn,Apartment,1,118.0,2025-09-18,2025-10-12,Sold,2692000.0,2692000.0
L104872,Centurion,Apartment,1,92.0,2025-09-18,2025-10-02,Sold,1627000.0,1549000.0
L104975,Lynnwood,House,2,203.0,2025-09-18,2025-12-05,Sold,5049000.0,4790000.0
L103976,Waterkloof,Apartment,2,124.0,2025-09-18,2025-10-16,Sold,3272000.0,3160000.0
L100438,Centurion,Apartment,2,134.0,2025-09-18,2025-11-05,Sold,2385000.0,2354000.0
L100334,Waterkloof Ridge,Apartment,2,99.0,2025-09-18,2025-10-26,Sold,2815000.0,2774000.0
L101234,Groenkloof,Apartment,2,115.0,2025-09-19,2025-11-12,Sold,2184000.0,2078000.0
L103738,Rooihuiskraal,Apartment,1,63.0,2025-09-19,2025-11-27,Sold,811000.0,760000.0
L103546,Faerie Glen,Apartment,,76.0,2025-09-19,2025-11-15,Sold,1156000.0,1092000.0
L103912,Bryanston,Townhouse,3,185.0,2025-09-19,2025-11-06,Sold,6112000.0,5907000.0
L105318,Lynnwood,Apartment,2,102.0,2025-09-19,2025-11-20,Sold,2387000.0,2387000.0
L105948,Menlo Park,House,3,248.0,2025-09-19,2025-10-02,Sold,6019000.0,5516000.0
L104355,Centurion,Apartment,1,48.0,2025-09-20,2025-10-25,Sold,987000.0,965000.0
L105229,Brooklyn,Apartment,2,132.0,2025-09-20,2025-09-30,Sold,2957000.0,2826000.0
L105491,Centurion,House,,159.0,2025-09-20,2025-10-28,Sold,3070000.0,2988000.0
L101521,Faerie Glen,House,3,247.0,2025-09-20,2025-10-03,Sold,4728000.0,4728000.0
L105837,Faerie Glen,Townhouse,4,287.0,2025-09-20,2025-11-20,Sold,5257000.0,5085000.0
L100251,Bryanston,House,6,586.0,2025-09-21,2025-10-21,Sold,16315000.0,16315000.0
L103019,Brooklyn,Apartment,,92.0,2025-09-21,2025-10-26,Sold,2211000.0,2194000.0
L103951,Sandton,Townhouse,2,209.0,2025-09-21,2025-11-23,Sold,6994000.0,6616000.0
L101954,Sandton,Apartment,3,103.0,2025-09-22,,Withdrawn,3131000.0,
L102070,Bryanston,House,6,309.0,2025-09-22,2025-11-09,Sold,10772000.0,10749000.0
L101906,Lynnwood,Apartment,1,103.0,2025-09-22,2025-10-16,Sold,2254000.0,2164000.0
L104485,Brooklyn,Apartment,2,74.0,2025-09-22,2025-10-14,Sold,1792000.0,1772000.0
L101440,Brooklyn,Townhouse,2,153.0,2025-09-23,2025-10-06,Sold,3515000.0,3354000.0
L100305,Lynnwood,House,3,164.0,2025-09-23,2025-10-30,Sold,3918000.0,3862000.0
L103941,Groenkloof,House,3,155.0,2025-09-23,2025-11-02,Sold,3798000.0,3798000.0
L105078,Menlo Park,House,5,318.0,2025-09-23,2025-12-17,Sold,7276000.0,7231000.0
L104039,Bryanston,House,3,188.0,2025-09-24,2025-10-03,Sold,6001000.0,5874000.0
L105775,Waterkloof,House,4,187.0,2025-09-24,2025-11-17,Sold,5788000.0,5757000.0
L104460,Lynnwood,Townhouse,2,130.0,2025-09-24,2025-10-12,Sold,3047000.0,3027000.0
L100987,Waterkloof,House,4,260.0,2025-09-24,2025-10-12,Sold,7294000.0,7268000.0
L102596,Waterkloof,Apartment,1,67.0,2025-09-24,2025-10-31,Sold,1511000.0,1445000.0
L102752,Bryanston,Apartment,1,58.0,2025-09-25,2025-10-12,Sold,1571000.0,1539000.0
L105597,Lynnwood,House,2,260.0,2025-09-25,2025-11-16,Sold,5778000.0,5680000.0
L103190,Groenkloof,House,6,339.0,2025-09-25,2025-11-20,Sold,8233000.0,7475000.0
L100890,Menlo Park,Apartment,1,80.0,2025-09-25,2025-11-07,Sold,1620000.0,1587000.0
L100964,Sandton,House,6,370.0,2025-09-25,2025-10-11,Sold,12636000.0,12179000.0
L102020,Centurion,House,6,422.0,2025-09-26,2025-10-15,Sold,8002000.0,7694000.0
L100487,Brooklyn,Apartment,1,65.0,2025-09-26,2025-10-05,Sold,1577000.0,1517000.0
L103940,Waterkloof,Townhouse,1,139.0,2025-09-26,2025-10-05,Sold,3754000.0,3754000.0
L101916,Centurion,Townhouse,2,186.0,2025-09-26,2026-01-24,Sold,3867000.0,3738000.0
L101526,Menlo Park,Apartment,1,,2025-09-27,2025-10-24,Sold,1918000.0,1804000.0
L102248,Menlo Park,House,3,248.0,2025-09-27,2025-10-15,Sold,5492000.0,5398000.0
L102985,Brooklyn,Apartment,1,96.0,2025-09-27,2025-10-24,Sold,2420000.0,2420000.0
L102282,Menlo Park,House,3,241.0,2025-09-27,2025-11-06,Sold,4960000.0,4960000.0
L104814,Lynnwood,House,4,297.0,2025-09-28,2025-10-21,Sold,6654000.0,6303000.0
L103195,Menlo Park,House,4,243.0,2025-09-28,2025-11-04,Sold,5388000.0,5388000.0
L101356,Faerie Glen,Apartment,2,79.0,2025-09-28,2025-10-04,Sold,1263000.0,1228000.0
L105971,Waterkloof,House,2,187.0,2025-09-29,2025-11-17,Sold,5660000.0,5498000.0
L101228,Sandton,House,5,371.0,2025-09-29,2025-12-09,Sold,13056000.0,12760000.0
L102786,Centurion,Apartment,2,101.0,2025-09-29,2025-11-14,Sold,2109000.0,2109000.0
L102279,Centurion,House,4,225.0,2025-09-30,2025-11-06,Sold,5044000.0,4922000.0
L104804,Bryanston,Apartment,2,125.0,2025-09-30,2025-12-03,Sold,3652000.0,3652000.0
L100277,Faerie Glen,Apartment,,74.0,2025-09-30,2025-12-01,Sold,1063000.0,1019000.0
L105335,Rooihuiskraal,House,4,279.0,2025-10-01,2025-10-24,Sold,4906000.0,4784000.0
L102862,Menlo Park,Apartment,,139.0,2025-10-01,2025-12-18,Sold,2966000.0,2808000.0
L102448,Irene,House,5,364.0,2025-10-01,2025-11-10,Sold,8361000.0,7893000.0
L104752,Menlo Park,Apartment,1,59.0,2025-10-02,2025-11-08,Sold,1319000.0,1311000.0
L101783,Groenkloof,House,4,265.0,2025-10-02,2025-11-30,Sold,6033000.0,5755000.0
L102325,Sandton,House,3,185.0,2025-10-02,2025-11-04,Sold,6697000.0,6293000.0
L103735,Sandton,Apartment,1,70.0,2025-10-02,2025-12-26,Sold,2418000.0,2327000.0
L103358,Centurion,Apartment,1,89.0,2025-10-02,2026-01-22,Sold,1991000.0,1896000.0
L101878,Faerie Glen,Townhouse,2,138.0,2025-10-02,2025-12-24,Sold,2626000.0,2567000.0
L102401,Rooihuiskraal,House,,266.0,2025-10-02,2025-11-23,Sold,4448000.0,4311000.0
L102135,Faerie Glen,House,3,204.0,2025-10-02,2025-11-23,Sold,4176000.0,3888000.0
L104886,Waterkloof Ridge,House,4,209.0,2025-10-02,2025-10-17,Sold,7321000.0,7321000.0
L103152,Menlo Park,House,5,327.0,2025-10-03,2025-11-23,Sold,6368000.0,6130000.0
L102179,Sandton,House,4,235.0,2025-10-03,,Withdrawn,7012000.0,
L104412,Centurion,House,3,206.0,2025-10-03,2025-11-18,Sold,4047000.0,3836000.0
L104252,Groenkloof,Townhouse,2,125.0,2025-10-03,2025-10-13,Sold,3074000.0,3074000.0
L101411,Sandton,Apartment,1,78.0,2025-10-03,2025-11-12,Sold,2485000.0,2384000.0
L102693,Sandton,House,5,306.0,2025-10-03,2025-11-16,Sold,11980000.0,11968000.0
L102429,Rooihuiskraal,Apartment,1,,2025-10-03,2025-11-27,Sold,1029000.0,1017000.0
L101256,Rooihuiskraal,House,1,162.0,2025-10-03,2025-11-13,Sold,2375000.0,2292000.0
L104083,Brooklyn,Townhouse,3,194.0,2025-10-03,2025-11-05,Sold,5117000.0,5001000.0
L101887,Groenkloof,House,3,207.0,2025-10-04,2025-11-08,Sold,4066000.0,4007000.0
L102869,Waterkloof,Apartment,2,62.0,2025-10-04,2025-11-28,Sold,1799000.0,1799000.0
L103001,Irene,House,4,265.0,2025-10-04,2025-10-28,Sold,5449000.0,5342000.0
L104675,Waterkloof Ridge,Apartment,2,115.0,2025-10-04,2026-01-10,Sold,3565000.0,3513000.0
L101945,Sandton,House,3,189.0,2025-10-04,2025-11-17,Sold,6013000.0,5899000.0
L105490,Menlo Park,House,6,446.0,2025-10-04,2025-12-07,Sold,9450000.0,8890000.0
L103151,Irene,House,5,272.0,2025-10-04,2025-10-22,Sold,5905000.0,5364000.0
L102942,Bryanston,House,6,374.0,2025-10-05,,Withdrawn,10546000.0,
L105865,Menlo Park,Apartment,1,114.0,2025-10-05,2025-11-22,Sold,2316000.0,2217000.0
L103908,Faerie Glen,House,1,158.0,2025-10-06,2025-11-17,Sold,3507000.0,3430000.0
L103723,Lynnwood,House,1,186.0,2025-10-06,2026-01-11,Sold,5842000.0,5562000.0
L104976,Lynnwood,House,4,317.0,2025-10-06,2025-11-19,Sold,8106000.0,7752000.0
L102103,Sandton,Apartment,1,132.0,2025-10-06,2025-10-15,Sold,5038000.0,4923000.0
L101618,Sandton,Apartment,1,79.0,2025-10-07,2025-10-19,Sold,2629000.0,2589000.0
L105801,Irene,House,4,370.0,2025-10-07,2025-11-06,Sold,7240000.0,7066000.0
L104107,Centurion,Townhouse,2,165.0,2025-10-07,2025-11-18,Sold,3376000.0,3251000.0
L105549,Lynnwood,Apartment,1,75.0,2025-10-07,2025-11-02,Sold,1764000.0,1695000.0
L102246,Brooklyn,House,3,226.0,2025-10-07,2025-11-27,Sold,4966000.0,4714000.0
L103700,Bryanston,House,4,280.0,2025-10-07,2025-11-27,Sold,8304000.0,8266000.0
L102044,Sandton,Townhouse,2,182.0,2025-10-07,2025-12-22,Sold,5711000.0,5635000.0
L104011,Groenkloof,House,5,228.0,2025-10-08,2026-01-28,Sold,4855000.0,4429000.0
L104533,Faerie Glen,Apartment,2,63.0,2025-10-08,2025-12-06,Sold,1073000.0,1000000.0
L105395,Lynnwood,Apartment,,151.0,2025-10-08,,Withdrawn,3420000.0,
L105640,Lynnwood,Apartment,2,93.0,2025-10-08,2026-01-21,Sold,2090000.0,2013000.0
L103726,Sandton,House,6,460.0,2025-10-09,2025-11-03,Sold,15725000.0,15545000.0
L100702,Groenkloof,Townhouse,2,144.0,2025-10-09,2025-12-08,Sold,3384000.0,3308000.0
L100146,Menlo Park,Apartment,2,114.0,2025-10-09,2025-11-23,Sold,2576000.0,2539000.0
L103907,Bryanston,Apartment,2,76.0,2025-10-09,2025-11-19,Sold,2425000.0,2235000.0
L103469,Sandton,House,3,232.0,2025-10-09,2025-11-27,Sold,7679000.0,7679000.0
L105304,Waterkloof,Apartment,1,77.0,2025-10-09,2025-11-01,Sold,2553000.0,2553000.0
L101724,Faerie Glen,Apartment,1,71.0,2025-10-09,2025-11-26,Sold,1097000.0,1093000.0
L103050,Bryanston,House,,272.0,2025-10-10,2025-11-07,Sold,8908000.0,8899000.0
L100615,Centurion,House,2,243.0,2025-10-10,2025-11-06,Sold,4672000.0,4408000.0
L102074,Menlo Park,Townhouse,2,178.0,2025-10-10,2025-11-02,Sold,4525000.0,4525000.0
L102887,Sandton,Apartment,1,66.0,2025-10-11,2025-11-23,Sold,2032000.0,1919000.0
L102395,Sandton,House,4,227.0,2025-10-11,2025-11-17,Sold,8746000.0,8467000.0
L104744,Waterkloof,Apartment,1,82.0,2025-10-11,2025-11-13,Sold,2135000.0,2135000.0
L105254,Rooihuiskraal,House,3,194.0,2025-10-11,2025-11-16,Sold,3252000.0,3080000.0
L105010,Brooklyn,Apartment,2,134.0,2025-10-12,2025-10-31,Sold,3343000.0,3040000.0
L104379,Waterkloof,House,5,389.0,2025-10-12,2025-11-28,Sold,12972000.0,11590000.0
L103043,Lynnwood,Apartment,1,96.0,2025-10-12,2025-10-22,Sold,2123000.0,2048000.0
L102028,Faerie Glen,Townhouse,2,172.0,2025-10-12,,Withdrawn,3487000.0,
L102231,Centurion,House,2,164.0,2025-10-12,2026-01-09,Sold,3298000.0,3186000.0
L104103,Brooklyn,Apartment,1,84.0,2025-10-12,2025-12-17,Sold,2275000.0,2218000.0
L100903,Faerie Glen,House,5,324.0,2025-10-13,2025-11-20,Sold,5556000.0,5374000.0
L105295,Irene,Apartment,2,127.0,2025-10-13,2025-11-05,Sold,2473000.0,2411000.0
L100486,Lynnwood,House,3,190.0,2025-10-14,2025-10-31,Sold,4905000.0,4905000.0
L102730,Waterkloof,House,1,154.0,2025-10-14,2025-11-20,Sold,4166000.0,4049000.0
L102072,Brooklyn,House,6,303.0,2025-10-14,2025-10-22,Sold,7421000.0,7421000.0
L105372,Waterkloof,House,2,153.0,2025-10-14,2025-11-26,Sold,3872000.0,3693000.0
L104291,Waterkloof,Apartment,1,63.0,2025-10-14,2025-12-08,Sold,1783000.0,1783000.0
L104341,Waterkloof Ridge,Townhouse,2,159.0,2025-10-14,,Withdrawn,5265000.0,
L105265,Waterkloof,House,4,256.0,2025-10-15,,Withdrawn,8787000.0,
L103422,Centurion,Apartment,1,102.0,2025-10-15,2025-12-26,Sold,1534000.0,1441000.0
L101651,Brooklyn,House,2,211.0,2025-10-15,2025-11-09,Sold,4487000.0,4487000.0
L102076,Sandton,House,,133.0,2025-10-15,2025-11-02,Sold,4189000.0,4189000.0
L103977,Waterkloof Ridge,Apartment,2,126.0,2025-10-15,2025-11-29,Sold,3918000.0,3783000.0
L104363,Sandton,Apartment,2,137.0,2025-10-15,2025-11-25,Sold,4745000.0,4585000.0
L103635,Waterkloof,House,3,197.0,2025-10-15,2025-12-11,Sold,5387000.0,5387000.0
L101835,Waterkloof Ridge,House,5,326.0,2025-10-15,2025-12-11,Sold,12343000.0,11508000.0
L103108,Groenkloof,Apartment,1,78.0,2025-10-16,,Withdrawn,1367000.0,
L105264,Menlo Park,House,3,235.0,2025-10-16,2025-12-08,Sold,4642000.0,4642000.0
L104955,Brooklyn,Townhouse,2,177.0,2025-10-16,2025-12-17,Sold,4248000.0,4248000.0
L102010,Waterkloof,Townhouse,2,122.0,2025-10-16,2025-12-23,Sold,3524000.0,3524000.0
L103569,Brooklyn,Apartment,1,74.0,2025-10-16,2025-11-08,Sold,1747000.0,1658000.0
L105115,Sandton,House,6,525.0,2025-10-17,2025-11-23,Sold,15760000.0,14595000.0
L103667,Waterkloof Ridge,Townhouse,2,192.0,2025-10-17,2025-12-10,Sold,5760000.0,5743000.0
L103986,Brooklyn,Apartment,2,95.0,2025-10-17,2025-11-19,Sold,2098000.0,2011000.0
L101752,Bryanston,Townhouse,3,188.0,2025-10-17,,Withdrawn,6598000.0,
L101997,Menlo Park,House,4,218.0,2025-10-17,2025-12-09,Sold,5331000.0,4852000.0
L104236,Menlo Park,Apartment,2,91.0,2025-10-18,2025-11-03,Sold,1868000.0,1817000.0
L103929,Sandton,House,4,266.0,2025-10-18,2025-11-29,Sold,9630000.0,9374000.0
L105560,Sandton,Apartment,1,98.0,2025-10-18,2025-11-04,Sold,3603000.0,3598000.0
L104519,Brooklyn,Townhouse,2,178.0,2025-10-19,2025-11-27,Sold,4111000.0,4111000.0
L105947,Centurion,House,3,207.0,2025-10-19,2025-11-13,Sold,5190000.0,5025000.0
L104010,Brooklyn,Apartment,3,159.0,2025-10-20,2025-11-14,Sold,3462000.0,3334000.0
L102116,Brooklyn,Apartment,2,61.0,2025-10-20,2025-11-28,Sold,1280000.0,1228000.0
L100881,Irene,Apartment,1,68.0,2025-10-20,2025-11-06,Sold,1275000.0,1251000.0
L103555,Rooihuiskraal,House,3,212.0,2025-10-20,2025-11-20,Sold,3582000.0,3303000.0
L100343,Irene,House,4,245.0,2025-10-20,2025-12-05,Sold,6754000.0,6672000.0
L102686,Brooklyn,Apartment,2,100.0,2025-10-20,2025-11-16,Sold,2550000.0,2454000.0
L104668,Bryanston,House,3,169.0,2025-10-21,2025-12-19,Sold,4611000.0,4599000.0
L100929,Centurion,Townhouse,1,134.0,2025-10-21,2025-11-20,Sold,2766000.0,2583000.0
L103762,Waterkloof,Apartment,1,50.0,2025-10-21,2025-11-11,Sold,1233000.0,1233000.0
L101899,Waterkloof,House,3,140.0,2025-10-21,2025-10-28,Sold,3798000.0,3608000.0
L100978,Faerie Glen,Apartment,,69.0,2025-10-22,2025-12-24,Sold,1154000.0,1101000.0
L105587,Brooklyn,House,1,134.0,2025-10-22,2025-10-31,Sold,3261000.0,3097000.0
L101947,Sandton,House,3,187.0,2025-10-22,2025-12-02,Sold,5833000.0,5806000.0
L100633,Menlo Park,Apartment,2,150.0,2025-10-22,2025-11-22,Sold,3001000.0,3001000.0
L101489,Lynnwood,House,4,347.0,2025-10-22,2025-11-25,Sold,6930000.0,6930000.0
L100313,Menlo Park,House,3,212.0,2025-10-23,2025-12-13,Sold,5188000.0,5115000.0
L105612,Brooklyn,House,4,218.0,2025-10-23,2025-11-06,Sold,4588000.0,4267000.0
L101919,Sandton,House,2,172.0,2025-10-23,2025-12-08,Sold,5355000.0,5344000.0
L105562,Waterkloof Ridge,House,4,263.0,2025-10-23,2025-11-20,Sold,7574000.0,7342000.0
L104535,Waterkloof Ridge,House,2,186.0,2025-10-23,2025-12-11,Sold,6191000.0,5626000.0
L102288,Groenkloof,House,4,242.0,2025-10-24,2026-01-07,Sold,5549000.0,5258000.0
L104352,Centurion,Apartment,1,62.0,2025-10-24,,Withdrawn,1233000.0,
L101635,Lynnwood,House,5,343.0,2025-10-24,2026-01-10,Sold,6673000.0,6423000.0
L105787,Bryanston,House,3,174.0,2025-10-24,2025-11-09,Sold,4825000.0,4485000.0
L105306,Sandton,House,3,237.0,2025-10-24,2025-12-03,Sold,8727000.0,8475000.0
L104077,Irene,House,6,438.0,2025-10-24,2026-02-04,Sold,7904000.0,7379000.0
L104956,Bryanston,Townhouse,1,93.0,2025-10-24,2025-12-12,Sold,2907000.0,2800000.0
L100972,Waterkloof Ridge,House,5,382.0,2025-10-25,2025-11-13,Sold,11227000.0,10983000.0
L105700,Bryanston,House,3,201.0,2025-10-25,2025-12-18,Sold,5384000.0,5384000.0
L103647,Menlo Park,House,2,182.0,2025-10-25,2025-12-01,Sold,4966000.0,4774000.0
L104265,Faerie Glen,House,2,235.0,2025-10-26,2025-11-28,Sold,5221000.0,4653000.0
L102775,Menlo Park,House,4,259.0,2025-10-26,2025-12-15,Sold,6767000.0,6318000.0
L104325,Faerie Glen,House,3,,2025-10-26,2026-01-05,Sold,3835000.0,3600000.0
L100514,Menlo Park,House,4,297.0,2025-10-27,2025-11-20,Sold,7277000.0,7152000.0
L103861,Waterkloof,House,4,318.0,2025-10-27,2026-01-02,Sold,8512000.0,8512000.0
L104220,Groenkloof,Apartment,3,125.0,2025-10-27,2026-01-18,Sold,2480000.0,2424000.0
L101716,Menlo Park,House,3,158.0,2025-10-27,2025-12-07,Sold,3929000.0,3929000.0
L101093,Brooklyn,Apartment,2,79.0,2025-10-27,2025-11-19,Sold,2033000.0,1980000.0
L101219,Waterkloof,House,5,363.0,2025-10-27,2025-11-18,Sold,10594000.0,10213000.0
L102691,Menlo Park,House,3,193.0,2025-10-27,2025-11-19,Sold,5285000.0,5245000.0
L105979,Centurion,Townhouse,1,161.0,2025-10-27,2025-11-23,Sold,3420000.0,3398000.0
L103449,Bryanston,House,4,293.0,2025-10-27,2025-11-17,Sold,8004000.0,7407000.0
L105653,Menlo Park,Apartment,1,50.0,2025-10-27,2025-11-07,Sold,1136000.0,1136000.0
L101771,Rooihuiskraal,House,,522.0,2025-10-28,2026-02-11,Sold,8195000.0,8061000.0
L105211,Brooklyn,Apartment,1,86.0,2025-10-28,2025-12-02,Sold,1972000.0,1873000.0
L103898,Waterkloof Ridge,Apartment,1,58.0,2025-10-29,2025-12-22,Sold,1652000.0,1587000.0
L105840,Menlo Park,Townhouse,3,192.0,2025-10-29,2025-11-19,Sold,5326000.0,5178000.0
L103488,Groenkloof,Townhouse,2,119.0,2025-10-29,2025-11-04,Sold,2294000.0,2207000.0
L104552,Waterkloof,Townhouse,2,178.0,2025-10-29,2025-12-08,Sold,4720000.0,4649000.0
L102345,Waterkloof,House,3,182.0,2025-10-29,2025-11-21,Sold,4263000.0,4029000.0
L101493,Rooihuiskraal,House,2,148.0,2025-10-30,2025-12-15,Sold,2093000.0,2054000.0
L103031,Waterkloof,Townhouse,2,163.0,2025-10-30,2025-11-15,Sold,3952000.0,3945000.0
L100648,Centurion,Townhouse,1,114.0,2025-10-30,2025-12-04,Sold,2431000.0,2336000.0
L105484,Bryanston,House,1,132.0,2025-10-30,2025-12-08,Sold,4733000.0,4733000.0
L102938,Brooklyn,House,5,360.0,2025-10-30,2025-12-02,Sold,8998000.0,8998000.0
L104278,Brooklyn,House,4,280.0,2025-10-30,2025-12-26,Sold,7334000.0,6637000.0
L105777,Faerie Glen,House,4,221.0,2025-10-31,2026-01-14,Sold,4220000.0,4121000.0
L104315,Irene,Apartment,2,109.0,2025-10-31,2026-01-06,Sold,1851000.0,1791000.0
L105018,Irene,House,5,358.0,2025-10-31,2026-01-10,Sold,7689000.0,7279000.0
L104445,Lynnwood,House,3,208.0,2025-11-01,2025-11-20,Sold,4097000.0,4097000.0
L103117,Centurion,Apartment,1,100.0,2025-11-01,2025-12-05,Sold,1807000.0,1747000.0
L103873,Waterkloof Ridge,House,4,210.0,2025-11-01,2025-12-02,Sold,6930000.0,6701000.0
L104965,Waterkloof,House,3,210.0,2025-11-02,2025-11-30,Sold,4962000.0,4949000.0
L102284,Groenkloof,House,6,391.0,2025-11-02,2025-11-26,Sold,7174000.0,6612000.0
L100401,Sandton,House,5,324.0,2025-11-02,2025-12-01,Sold,12679000.0,11670000.0
L100863,Irene,House,4,279.0,2025-11-02,2025-11-29,Sold,6404000.0,6334000.0
L103082,Centurion,House,3,181.0,2025-11-02,2025-11-11,Sold,3629000.0,3349000.0
L104168,Faerie Glen,Townhouse,4,285.0,2025-11-03,2025-12-07,Sold,5698000.0,5241000.0
L102932,Irene,House,3,182.0,2025-11-03,2026-01-22,Sold,3863000.0,3554000.0
L101266,Groenkloof,House,3,202.0,2025-11-04,2025-12-09,Sold,4549000.0,4549000.0
L103263,Lynnwood,Apartment,1,66.0,2025-11-04,2025-12-25,Sold,1249000.0,1203000.0
L103277,Faerie Glen,House,5,294.0,2025-11-04,2025-12-17,Sold,4812000.0,4505000.0
L104778,Brooklyn,Apartment,1,66.0,2025-11-04,2025-12-28,Sold,1646000.0,1640000.0
L101017,Bryanston,House,2,217.0,2025-11-04,2025-12-23,Sold,7581000.0,7319000.0
L101077,Faerie Glen,Townhouse,3,201.0,2025-11-04,2025-12-20,Sold,3522000.0,3480000.0
L105709,Irene,Apartment,1,93.0,2025-11-04,,Withdrawn,1586000.0,
L101992,Menlo Park,House,3,120.0,2025-11-05,2025-11-25,Sold,2350000.0,2305000.0
L102722,Menlo Park,Apartment,2,107.0,2025-11-05,2025-11-19,Sold,2185000.0,2059000.0
L102252,Menlo Park,Apartment,1,71.0,2025-11-05,2025-11-12,Sold,1607000.0,1582000.0
L101790,Rooihuiskraal,Apartment,2,118.0,2025-11-05,2025-12-22,Sold,1991000.0,1874000.0
L101198,Brooklyn,Apartment,2,132.0,2025-11-06,2025-12-13,Sold,3478000.0,3341000.0
L104344,Centurion,House,2,181.0,2025-11-06,2025-12-29,Sold,4066000.0,4021000.0
L101488,Bryanston,House,6,371.0,2025-11-07,2025-12-15,Sold,11646000.0,11209000.0
L100285,Lynnwood,Apartment,2,153.0,2025-11-07,2025-12-05,Sold,2915000.0,2839000.0
L101194,Bryanston,Apartment,1,68.0,2025-11-07,2025-11-26,Sold,1646000.0,1553000.0
L103157,Waterkloof,House,3,227.0,2025-11-07,2025-12-09,Sold,7998000.0,7827000.0
L104290,Waterkloof,House,4,285.0,2025-11-07,2025-12-30,Sold,8406000.0,8138000.0
L103512,Sandton,House,4,260.0,2025-11-07,2025-12-21,Sold,9269000.0,9098000.0
L105999,Bryanston,Apartment,1,52.0,2025-11-07,2025-12-03,Sold,1568000.0,1541000.0
L105160,Sandton,House,3,175.0,2025-11-07,2025-12-09,Sold,7385000.0,7035000.0
L105154,Waterkloof,House,2,175.0,2025-11-08,2025-11-22,Sold,5093000.0,4955000.0
L100622,Sandton,House,2,197.0,2025-11-08,2025-12-15,Sold,6468000.0,6407000.0
L104833,Centurion,Apartment,1,116.0,2025-11-08,2025-11-28,Sold,1979000.0,1853000.0
L105558,Centurion,Apartment,1,103.0,2025-11-08,2025-12-30,Sold,1712000.0,1636000.0
L102213,Faerie Glen,Apartment,3,104.0,2025-11-08,2025-12-04,Sold,1914000.0,1914000.0
L103266,Groenkloof,House,4,276.0,2025-11-08,2025-11-18,Sold,6142000.0,5962000.0
L101574,Waterkloof Ridge,House,3,200.0,2025-11-08,,Withdrawn,6432000.0,
L100168,Menlo Park,House,5,,2025-11-09,,Withdrawn,7436000.0,
L100639,Bryanston,House,5,296.0,2025-11-09,2025-11-25,Sold,9545000.0,9319000.0
L104233,Rooihuiskraal,House,4,213.0,2025-11-09,2026-01-19,Sold,3919000.0,3758000.0
L102254,Sandton,Apartment,,139.0,2025-11-09,2026-01-24,Sold,4041000.0,3998000.0
L102524,Sandton,House,2,101.0,2025-11-10,2025-12-06,Sold,3591000.0,3503000.0
L104920,Menlo Park,House,4,210.0,2025-11-10,2025-12-08,Sold,5057000.0,5028000.0
L103493,Irene,Apartment,3,96.0,2025-11-10,2026-01-05,Sold,1829000.0,1816000.0
L104456,Waterkloof Ridge,House,4,232.0,2025-11-10,2025-11-25,Sold,7173000.0,7173000.0
L104664,Irene,House,3,292.0,2025-11-10,2026-01-07,Sold,5755000.0,5473000.0
L104740,Groenkloof,Townhouse,3,231.0,2025-11-10,2025-11-16,Sold,5215000.0,5075000.0
L100562,Bryanston,House,6,388.0,2025-11-10,2025-12-20,Sold,11373000.0,11262000.0
L103950,Lynnwood,House,3,226.0,2025-11-11,2025-12-25,Sold,5729000.0,5597000.0
L105358,Menlo Park,House,5,300.0,2025-11-11,2025-12-27,Sold,7884000.0,7884000.0
L100489,Irene,Townhouse,2,180.0,2025-11-11,2026-01-25,Sold,4122000.0,4024000.0
L100680,Waterkloof,Apartment,1,45.0,2025-11-11,2026-02-23,Sold,1089000.0,1075000.0
L100961,Lynnwood,House,5,317.0,2025-11-11,2025-12-18,Sold,6837000.0,6758000.0
L101467,Brooklyn,House,4,286.0,2025-11-11,2025-11-25,Sold,7048000.0,7048000.0
L105308,Groenkloof,House,4,263.0,2025-11-11,2025-12-31,Sold,5639000.0,5233000.0
L104436,Bryanston,House,5,363.0,2025-11-11,2025-11-27,Sold,10840000.0,10840000.0
